Region,month,year,Serotype,Animaltype
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Europe,,,H7N1,Domestic
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Captive
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,Domestic
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,Domestic
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Europe,,,H7N3,Captive
Europe,,,H7N3,Captive
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
North America,,,H7N2,Confirmed
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7,Domestic
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
North America,,,H7N9,Domestic
North America,,,H7N9,Domestic
North America,,,H7N9,Domestic
North America,,,H7N9,Domestic
North America,,,H7N9,Domestic
North America,,,H7N9,Domestic
North America,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,
Asia,,,H7N9,Domestic
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Environmental sample
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,Domestic
Asia,,,H7N9,
Asia,,,H7N9,Environmental sample
